time_sec,true_mass_kg,pred_mass_kg,true_cog_x_m,pred_cog_x_m,true_cog_y_m,pred_cog_y_m,target_x_m,target_y_m,target_z_m,actual_x_m,actual_y_m,actual_z_m,physics_loss,data_loss,total_loss
20.458333333332494,7.585617991127665,7.845270296923285,-0.004777555390811416,-0.007144213101490098,-0.010980546986604682,-0.009479951447678731,0.4581728804720374,0.45769172409879566,6.137451864141611,0.03570539209631989,0.00920887867409351,6.090410189107606,0.3978484272956848,0.0009726922144182026,0.4951176643371582
20.499999999999158,7.585617991127665,7.841962632142993,-0.004777555390811416,-0.005342787662452351,-0.010980546986604682,-0.007723328806768668,0.49979169270594237,0.499167083233303,6.149937507811782,0.04217232356459577,0.015993007129152127,6.1006914217425185,0.5776240229606628,0.0015079143922775984,0.7284154891967773
20.541666666665822,7.585617991127665,7.835273032435605,-0.004777555390811416,-0.0035458643905451185,-0.010980546986604682,-0.005916531796497836,0.5414018280132914,0.540607778187634,6.162420548403987,0.050255959649954746,0.024426930250545178,6.111258125869043,0.5849199295043945,0.0041875941678881645,1.0036792755126953
20.583333333332487,7.585617991127665,7.826591216812086,-0.004777555390811416,-0.0015591544334147554,-0.010980546986604682,-0.003922033051053672,0.583002563996947,0.5820109311524039,6.174900769199084,0.06013295149264902,0.03468935414736153,6.122047134820389,0.6647671461105347,0.002061219187453389,0.8708890676498413
20.62499999999915,7.585617991127665,7.817349831128654,-0.004777555390811416,5.849601399370811e-05,-0.010980546986604682,-0.002310150094922124,0.6245931784229546,0.623373666925296,6.1873779535268865,0.07196741191585214,0.04694634992065599,6.133001060448704,0.2345949113368988,0.002730793319642544,0.5076742172241211
20.666666666665815,7.585617991127665,7.807950374971107,-0.004777555390811416,0.0014862573858043075,-0.010980546986604682,-0.0008660958899786222,0.6661729492330803,0.6646931131107265,6.199851884769924,0.08590789138403325,0.061348319816064756,6.144068900843928,0.23933929204940796,0.0034196916967630386,0.5813084840774536
20.70833333333248,7.585617991127665,7.798420035011692,-0.004777555390811416,0.0027586663551820148,-0.010980546986604682,0.00041630959122705295,0.7077411545573478,0.7059664003193156,6.212322346367205,0.10208507136618122,0.07802763410793773,6.1552067330165166,0.14243952929973602,0.004028375260531902,0.5452770590782166
20.749999999999144,7.585617991127665,7.789893970653782,-0.004777555390811416,0.003772631267713765,-0.010980546986604682,0.0014173718229203909,0.7492970727265696,0.7471906623671495,6.224789121817971,0.12061008738518707,0.09709692020048849,6.166378227538691,0.05857480317354202,0.004292817786335945,0.48785656690597534
20.791666666665808,7.585617991127665,7.782727343310864,-0.004777555390811416,0.004659221320603207,-0.010980546986604682,0.0021796537993366808,0.7908399822848771,0.7883630364748199,6.237251994685463,0.14157339483087428,0.11864789580063102,6.177554898728538,0.2494533360004425,0.005372842773795128,0.7867375612258911
20.833333333332472,7.585617991127665,7.7766163410749645,-0.004777555390811416,0.005048972163873863,-0.010980546986604682,0.0027388338660716267,0.8323691620022445,0.8294806634662261,6.249710748600673,0.16504424986897606,0.14275067386192167,6.188716102616104,0.05264187231659889,0.0053953793831169605,0.5921798348426819
20.874999999999137,7.585617991127665,7.771555311900909,-0.004777555390811416,0.005351419657211648,-0.010980546986604682,0.0030186360250933665,0.8738838908870121,0.8705406879671298,6.262165167266104,0.19107062002533182,0.1694535477981814,6.199848760073966,0.07551097124814987,0.0059259068220853806,0.6681016683578491
20.9166666666658,7.585617991127665,7.767949075711026,-0.004777555390811416,0.005203724032976689,-0.010980546986604682,0.003033880534084634,0.9153834481984013,0.9115402586034409,6.27461503445952,0.21967941220231454,0.19878326138884334,6.210946876151034,0.2123223841190338,0.005935319699347019,0.805854320526123
20.958333333332465,7.585617991127665,7.76562210150751,-0.004777555390811416,0.0051998929597437986,-0.010980546986604682,0.003001713122309645,0.9568671134590291,0.9524765281992316,6.287060134037708,0.25087704426138957,0.23074558528711425,6.222010770822957,0.0734110027551651,0.006087934132665396,0.6822044253349304
20.99999999999913,7.585617991127665,7.76408970658815,-0.004777555390811416,0.005038482830810994,-0.010980546986604682,0.0028245493659998385,0.9983341664674156,0.9933466539744532,6.299500249940225,0.28465064327865236,0.26532628010899134,6.233046327753084,0.05868750810623169,0.005988494958728552,0.6575369834899902
21.041666666665794,7.585617991127665,7.76338817484098,-0.004777555390811416,0.0047494947831426436,-0.010980546986604682,0.002523257218578578,1.0397838873104874,1.0341477977423514,6.311935166193146,0.3209691901633607,0.3024921903198959,6.244063944348753,0.08315019309520721,0.0059622423723340034,0.6793744564056396
21.083333333332458,7.585617991127665,7.763485450979104,-0.004777555390811416,0.004313359570013133,-0.010980546986604682,0.0021073610300907293,1.0812155563760766,1.0748771261065617,6.324364666912823,0.35978490853821876,0.34219255950651484,6.255077546288556,0.07587964087724686,0.0058457800187170506,0.6604576110839844
21.124999999999122,7.585617991127665,7.764064532660628,-0.004777555390811416,0.0038059527847653773,-0.010980546986604682,0.001620401782470848,1.122628454365414,1.115531810657872,6.336788536309625,0.40103472781981303,0.38436046415263814,6.2661035753697725,0.06303384155035019,0.005772457458078861,0.6402795910835266
21.166666666665787,7.585617991127665,7.764818179543793,-0.004777555390811416,0.003290391730682633,-0.010980546986604682,0.001101453886402337,1.1640218623056158,1.1561090281706368,6.349206558691685,0.4446418068368928,0.42891433384766203,6.277160030812322,0.06907594949007034,0.005607028491795063,0.6297788023948669
21.20833333333245,7.585617991127665,7.765635285206779,-0.004777555390811416,0.0027809727447477813,-0.010980546986604682,0.0005642152318944214,1.2053950615621676,1.1966059607988364,6.36161851846865,0.49051707298446057,0.4757595141709136,6.288265581136488,0.07451226562261581,0.005281235557049513,0.6026358008384705
